"门店名称","门店编号","开业时间","销售总额"
垫江新华街店,"80016431",2024-05-15 00:00:00.000,55627.6
上饶庆丰路店,"80058615",2019-09-28 00:00:00.000,55615.71
宜宾春天里店,"80080801",2020-05-10 00:00:00.000,55610.05
天津王朝庄园店,"80036092",2017-01-01 00:00:00.000,55605.03
杭州蒲公英天地店,"80024805",2024-04-16 00:00:00.000,55604.84
沈阳首创光和城店,"80064416",2022-05-10 00:00:00.000,55587.07
杭州九环路店,"80024568",2019-04-27 00:00:00.000,55548.95
南昌旧货店,"80052048",2017-01-01 00:00:00.000,55534.5
深圳太子山庄店,"80050086",2019-04-26 00:00:00.000,55527.17
扬州邗江中海嘉境店,"80045078",2022-09-21 00:00:00.000,55522.31
黄石汪仁街店,"80070235",2024-07-19 00:00:00.000,55499.33
武汉荣发店,"80018344",2021-10-16 00:00:00.000,55493.31
青岛锦绣城店,"80031072",2022-05-15 00:00:00.000,55476.48
天津华捷道店,"80036020",2017-01-01 00:00:00.000,55476.4
合肥兴园北区店,"80020546",2022-05-20 00:00:00.000,55452.94
郑州许昌店,"80034301",2017-01-01 00:00:00.000,55451.01
徐州荣盛城店,"80046079",2020-03-28 00:00:00.000,55443.85
连云港东海利民路店,"80056028",2019-05-08 00:00:00.000,55429.33
无锡塘南店,"80048017",2017-12-27 00:00:00.000,55425.81
北京西红门店,"80037452",2020-03-25 00:00:00.000,55416.38
上饶前山店,"80058620",2019-12-13 00:00:00.000,55405.77
苏州藏书店,"80024247",2021-10-19 00:00:00.000,55383.2
青岛蚌埠店,"80031036",2019-03-20 00:00:00.000,55283.66
重庆民秀路店,"80016278",2020-08-06 00:00:00.000,55245.06
扬州广陵水庭路店,"80045060",2022-06-20 00:00:00.000,55240.26
济南阳光舜城店,"80022051",2017-04-25 00:00:00.000,55237.66
郑州铭汇广场店,"80034025",2022-09-18 00:00:00.000,55228.78
济南省立医院店,"80022124",2017-09-28 00:00:00.000,55215.3
巢湖向阳路店,"80020401",2018-06-22 00:00:00.000,55209.6
重庆红桂林店,"80016403",2023-08-17 00:00:00.000,55206.71
武汉育龙湾店,"80018444",2024-03-21 00:00:00.000,55195.97
北京通州梨园店,"80037304",2018-07-07 00:00:00.000,55183.43
兴化城南店,"80044354",2023-05-17 00:00:00.000,55181.75
呼和浩特凯德店,"80081137",2023-11-29 00:00:00.000,55167.98
西安康乐路店,"80032024",2017-01-01 00:00:00.000,55165.76
北京驼房营店,"80037578",2022-12-08 00:00:00.000,55164.39
上海梅园店,"80011700",2017-01-01 00:00:00.000,55160.93
成都八一店,"80014259",2020-06-16 00:00:00.000,55142.73
重庆汇祥幸福店,"80016364",2022-06-23 00:00:00.000,55138.72
盐城农民店,"80010384",2017-01-01 00:00:00.000,55116.29
重庆文星湾店,"80016086",2017-01-01 00:00:00.000,55112.49
西安航创路店,"80032264",2024-07-19 00:00:00.000,55107.45
福州星旺路店,"80074233",2022-08-20 00:00:00.000,55100.84
株洲泰山路店,"80064015",2024-03-09 00:00:00.000,55065.36
合肥红皖家园店,"80020570",2023-11-02 00:00:00.000,55058.9
苏州华金店,"80024292",2022-10-22 00:00:00.000,55045.42
青白江凤凰里水街店,"80014352",2022-06-19 00:00:00.000,55042.51
杭州半山店,"80024502",2017-01-01 00:00:00.000,55011.39
淄博阳光店,"80051029",2017-01-01 00:00:00.000,55003.88
青岛崂山万象汇盒马店,"80031085",2023-05-27 00:00:00.000,55002.74
合肥双岗店,"80020015",2017-01-01 00:00:00.000,54963.99
成都经天店,"80014065",2017-01-01 00:00:00.000,54954.49
成都少陵店,"80014013",2017-01-01 00:00:00.000,54946.23
淮安吾悦华府店,"80056135",2024-06-05 00:00:00.000,54941.8
重庆申烨太阳城店,"80016418",2023-12-29 00:00:00.000,54937.28
南昌好又多店,"80052181",2024-01-13 00:00:00.000,54931.25
南通惠萍店,"80044219",2020-09-09 00:00:00.000,54919.93
南京江北润泰花园店,"80012544",2022-08-31 00:00:00.000,54907.96
南京河西金鹰世界店,"80081171",2024-02-02 00:00:00.000,54903.49
盐城天澜湾店,"80044870",2022-01-05 00:00:00.000,54897
重庆龙展路店,"80016269",2020-06-22 00:00:00.000,54894.29
马鞍山悦城店,"80042061",2021-11-29 00:00:00.000,54882.13
重庆长翔店,"80016109",2017-01-01 00:00:00.000,54879.54
北京胜古中路店,"80037467",2020-05-27 00:00:00.000,54855.41
镇江花山湾店,"80045018",2017-01-01 00:00:00.000,54854.21
遂宁正兴街店,"80074706",2023-09-28 00:00:00.000,54828.11
湖州武源街店,"80069420",2023-09-08 00:00:00.000,54826.04
南京江宁新铜店,"80012438",2021-05-12 00:00:00.000,54816.2
南通长青沙店,"80044366",2024-04-04 00:00:00.000,54814.89
武汉怡美广场店,"80018370",2022-06-29 00:00:00.000,54803.17
上饶汪应辰店,"80058612",2019-07-09 00:00:00.000,54799.4
景德镇恒大悦府店,"80059413",2024-07-26 00:00:00.000,54794.36
广州荔湾鹤洞锦御一街店,"80028116",2023-12-14 00:00:00.000,54782.07
杭州晴川街店,"80024574",2019-06-01 00:00:00.000,54759.17
南京科巷店,"80081159",2024-01-18 00:00:00.000,54713.63
南昌李庄店,"80052180",2023-11-11 00:00:00.000,54700.16
淮安御景城店,"80056048",2020-07-08 00:00:00.000,54693.19
上海茅台店,"80010665",2019-03-23 00:00:00.000,54681.85
无锡滨湖万象城店,"80081153",2023-12-30 00:00:00.000,54674.64
扬州金鹰新城市中心店,"80045066",2022-07-30 00:00:00.000,54669.02
荣昌康宁广场店,"80016373",2023-03-14 00:00:00.000,54666.63
景德镇浮梁时代华联店,"80059414",2024-08-10 00:00:00.000,54658.52
镇江京口中建大观店,"80045156",2023-03-29 00:00:00.000,54656.41
宣城梅溪店,"80056814",2021-03-21 00:00:00.000,54648.83
长沙豹塘路店,"80040038",2018-03-15 00:00:00.000,54613.76
合肥绩溪店,"80020045",2017-01-01 00:00:00.000,54595.7
天津学府市场店,"80036169",2021-06-11 00:00:00.000,54594.29
宁波北仑高凤路店,"80068025",2022-03-04 00:00:00.000,54566.61
徐州翟山店,"80046011",2017-01-01 00:00:00.000,54556.48
成都旺府豪庭店,"80014375",2023-07-01 00:00:00.000,54555.2
上海莲园店,"80010114",2017-01-01 00:00:00.000,54524.46
温州黄龙店,"80069201",2019-02-23 00:00:00.000,54508.25
北京东大街店,"80037501",2020-12-26 00:00:00.000,54493.97
北京柴家湾店,"80036203",2017-01-01 00:00:00.000,54491.58
南充宁安巷店,"80075018",2022-06-24 00:00:00.000,54474.29
上海人民南店,"80011060",2024-07-07 00:00:00.000,54471.31
上海庙径店,"80010182",2017-01-01 00:00:00.000,54469.82
西安等驾坡店,"80032115",2019-01-15 00:00:00.000,54464.64
北京回龙观店,"80037403",2018-04-17 00:00:00.000,54411
北京学院路店,"80037558",2022-07-27 00:00:00.000,54404.34
西安九如御小区店,"80032097",2018-09-06 00:00:00.000,54376.4
无锡五河新村店,"80048061",2017-12-27 00:00:00.000,54356.55
南昌科鼎店,"80052139",2022-04-09 00:00:00.000,54343.39
深圳潜龙花园店,"80050042",2017-01-01 00:00:00.000,54334.15
肥东塘杨路店,"80020305",2017-09-29 00:00:00.000,54333.96
镇江丹徒金谷花园店,"80045155",2023-01-07 00:00:00.000,54333.42
深圳福田茂业百货深南中路店,"80050158",2023-07-12 00:00:00.000,54297.2
鄂州葛店汤臣店,"80071413",2023-06-30 00:00:00.000,54286.19
潍坊华都富林店,"80051148",2023-05-06 00:00:00.000,54276.46
合肥九重锦店,"80020530",2021-11-24 00:00:00.000,54276.19
亳州民乐苑店,"80055416",2020-03-26 00:00:00.000,54274.71
西安姜溪花都店,"80032262",2024-06-30 00:00:00.000,54271.96
济南世茂天城店,"80022168",2019-01-13 00:00:00.000,54270.63
孝感交通路店,"80070603",2019-03-09 00:00:00.000,54256.75
南昌工贸店,"80052009",2017-01-01 00:00:00.000,54255.05
徐州西苑店,"80046004",2017-01-01 00:00:00.000,54247.63
盐城鹤翔店,"80010355",2017-01-01 00:00:00.000,54242.65
济南宝华新区店,"80022257",2022-08-07 00:00:00.000,54236.14
台州椒江碧桂园店,"80068823",2024-07-29 00:00:00.000,54232.99
重庆凤凰湾店,"80016241",2020-01-15 00:00:00.000,54217.89
丽水中东路店,"80069853",2023-10-08 00:00:00.000,54217.51
宿迁泗阳玫苑小区店,"80054218",2020-04-18 00:00:00.000,54203.98
吉安西苑店,"80058801",2019-02-17 00:00:00.000,54190.77
萍乡流万店,"80059604",2019-04-26 00:00:00.000,54186.44
合川南滨1号,"80016325",2021-06-28 00:00:00.000,54183.79
巴中通江东街店,"80075907",2024-07-26 00:00:00.000,54158.76
景德镇星河湾店,"80059408",2020-03-21 00:00:00.000,54134.88
青岛麦岛店,"80031050",2019-09-29 00:00:00.000,54083.35
西安丰禾路店,"80032015",2017-01-01 00:00:00.000,54071.31
上海镇西店,"80010440",2017-01-01 00:00:00.000,54062.19
上海招商市场店,"80010854",2021-07-08 00:00:00.000,54001.72
嘉兴八佰伴中山路店,"80081231",2024-05-24 00:00:00.000,53985.87
武汉御水华庭店,"80018349",2021-11-24 00:00:00.000,53981.7
重庆金茂珑悦店,"80016422",2023-12-15 00:00:00.000,53981.28
徐州星尚城店,"80046517",2019-07-20 00:00:00.000,53979.7
泸定县人民医院店,"80076601",2024-03-20 00:00:00.000,53959.82
北京亚运村店,"80037441",2019-11-05 00:00:00.000,53955.52
涪陵兴华中路店,"80016381",2023-03-24 00:00:00.000,53944.1
黄石天方店,"80070228",2022-12-30 00:00:00.000,53942.41
北京延静里店,"80037422",2018-09-27 00:00:00.000,53928.74
杭州杨柳郡店,"80024681",2021-04-22 00:00:00.000,53913.59
孝感市新河荣鑫广场店,"80070623",2021-11-06 00:00:00.000,53911.24
武汉海马巷店,"80018213",2019-08-08 00:00:00.000,53867.93
上海甘泉路店,"80011039",2023-12-22 00:00:00.000,53848.45
成都学海店,"80014139",2017-07-04 00:00:00.000,53846.79
扬州邗江吾悦广场店,"80045205",2022-11-12 00:00:00.000,53844.04
吉安城南天虹店,"80058825",2021-12-25 00:00:00.000,53812.79
宿迁运河春天店,"80054257",2024-07-26 00:00:00.000,53812.34
成都人居店,"80014369",2023-04-07 00:00:00.000,53770.55
郑州前进店,"80034053",2017-01-01 00:00:00.000,53740.32
郑州杜兰街店,"80034548",2024-01-19 00:00:00.000,53714.02
苏州胥涛店,"80024249",2021-11-03 00:00:00.000,53711.24
济南普利店,"80022039",2017-01-01 00:00:00.000,53710.39
成都万福店,"80014378",2023-08-01 00:00:00.000,53697.44
什邡雍城街店,"80074007",2022-06-24 00:00:00.000,53694.99
徐州吴庄店,"80046045",2017-01-01 00:00:00.000,53692.09
璧山欧鹏御府店,"80016419",2023-11-18 00:00:00.000,53681.02
南昌凤凰家园店,"80052165",2023-04-05 00:00:00.000,53674.7
无锡华夏店,"80048052",2017-12-27 00:00:00.000,53662.33
阜阳丰泽悦城店,"80054016",2019-12-29 00:00:00.000,53639.5
青岛劲松一店,"80031018",2018-07-20 00:00:00.000,53636.53
北京龙泽路店,"80037421",2018-09-17 00:00:00.000,53624.73
内江财富国际店,"80075840",2022-12-16 00:00:00.000,53623.67
潜江园林苑店,"80071013",2024-03-16 00:00:00.000,53606.03
嘉兴崇福店,"80069026",2022-03-31 00:00:00.000,53584.13
杭州田园春晓店,"80024800",2024-03-16 00:00:00.000,53569.03
重庆石井坡店,"80016305",2021-04-09 00:00:00.000,53538.11
上海招商花园城店,"80010720",2019-07-11 00:00:00.000,53516.39
无锡毛岸店,"80048313",2022-08-25 00:00:00.000,53515.71
济南西苑店,"80022176",2019-03-30 00:00:00.000,53485.15
福州新天宇店,"80074232",2022-08-31 00:00:00.000,53477.6
长春天富南路店,"80073335",2023-04-12 00:00:00.000,53465.99
海口吾悦广场店,"80070511",2022-08-29 00:00:00.000,53465.84
杭州兴业街店,"80024604",2019-10-30 00:00:00.000,53460.8
南京富丽山庄路店,"80012452",2022-01-08 00:00:00.000,53457.5
重庆普罗旺斯店,"80016298",2021-03-28 00:00:00.000,53455.38
徐州橡树湾店,"80046086",2020-07-09 00:00:00.000,53445.54
金华四牌楼店,"80068235",2024-03-22 00:00:00.000,53405.41
徐州海尔店,"80046126",2024-07-20 00:00:00.000,53404.22
合肥龙腾家园,"80020279",2023-04-16 00:00:00.000,53390.52
莆田幸福家园店,"80067311",2023-05-26 00:00:00.000,53370.58
滁州凤阳府西街店,"80055035",2022-07-15 00:00:00.000,53366.56
济南点翠园店,"80022264",2022-08-31 00:00:00.000,53334.26
上海栖山店,"80010435",2017-01-01 00:00:00.000,53309.54
宁波鄞州民安路店,"80068034",2023-09-08 00:00:00.000,53309.35
烟台四马路店,"80072002",2018-05-16 00:00:00.000,53305.8
张家港锦丰店,"80048225",2022-08-19 00:00:00.000,53305.35
南昌郡南府店,"80052110",2020-09-28 00:00:00.000,53291.36
淄博建设路店,"80051038",2018-06-02 00:00:00.000,53280.93
上海书院店,"80010895",2022-08-25 00:00:00.000,53258.77
芜湖汇成名郡店,"80042133",2021-03-09 00:00:00.000,53254.42
杭州新安东路店,"80024777",2023-03-25 00:00:00.000,53243.57
宿迁万福隆店,"80054204",2018-04-14 00:00:00.000,53218.74
淄博联通店,"80051034",2017-01-01 00:00:00.000,53208.86
江阴金山路店,"80056612",2020-08-14 00:00:00.000,53194.44
盐城华府景城店,"80044854",2021-03-28 00:00:00.000,53188.85
连云港平山路大润发店,"80056015",2018-11-13 00:00:00.000,53155.38
重庆欣茂苑店,"80016140",2017-01-21 00:00:00.000,53127.47
武汉金色雅园店,"80018155",2017-09-07 00:00:00.000,53124.06
澄迈绿生花园店,"80070601",2023-05-30 00:00:00.000,53112.14
扬州江都利民北路店,"80045050",2019-04-22 00:00:00.000,53083.5
东营胜采店,"80073027",2024-08-02 00:00:00.000,53066.38
遂宁兴和东街店,"80074705",2023-05-13 00:00:00.000,53059.13
芜湖长江路店,"80042104",2017-01-01 00:00:00.000,53057.37
烟台中汇店,"80072035",2022-02-12 00:00:00.000,53044.92
上饶八都店,"80058639",2021-12-03 00:00:00.000,53028.25
宁波北洪塘欧尚店,"80068604",2018-09-15 00:00:00.000,53022.93
南昌火炬店,"80052040",2017-01-01 00:00:00.000,53020.18
南通东灶港店,"80044345",2023-03-29 00:00:00.000,53018.3
上海友谊二店,"80010669",2019-03-31 00:00:00.000,52990.59
青岛华贯店,"80031097",2023-07-24 00:00:00.000,52975.32
合肥融侨悦城店,"80020273",2022-05-10 00:00:00.000,52960.73
晋江万达店,"80066306",2022-08-05 00:00:00.000,52939.6
广州南沙金洲市场店,"80028123",2024-04-08 00:00:00.000,52939.53
义乌苏溪之心店,"80068222",2021-04-04 00:00:00.000,52908.16
南通岔河店,"80044094",2017-11-12 00:00:00.000,52900.66
济南中海国际店,"80022166",2018-12-19 00:00:00.000,52859.26
杭州古墩路店,"80024581",2019-06-15 00:00:00.000,52791.54
成都石柑店,"80014231",2019-12-03 00:00:00.000,52791.37
太原马道坡店,"80076020",2019-09-28 00:00:00.000,52784.87
苏州古塘店,"80024356",2024-05-09 00:00:00.000,52782.5
武汉同安家园店,"80018308",2021-04-17 00:00:00.000,52768.7
杭州莲花店,"80024531",2017-01-01 00:00:00.000,52766.73
滁州国誉锦城店,"80055046",2023-09-15 00:00:00.000,52766.7
重庆长生店,"80016121",2017-01-01 00:00:00.000,52763.09
宝鸡高新四路店,"80057402",2022-10-22 00:00:00.000,52758.81
天津桥园路店,"80036117",2017-12-26 00:00:00.000,52697.44
无锡瑞城国际店,"80048077",2020-04-23 00:00:00.000,52690.91
济南保利华府店,"80022276",2023-03-23 00:00:00.000,52685.74
杭州朱家路店,"80024811",2024-05-24 00:00:00.000,52674.55
闽侯博仕后店,"80066632",2023-06-21 00:00:00.000,52668.16
北京安宁庄东路店,"80037401",2018-04-10 00:00:00.000,52667.2
西安金辉世界城店,"80032120",2019-04-07 00:00:00.000,52635.43
自贡贡爵府店,"80080210",2020-12-29 00:00:00.000,52629.43
深圳星航华府店,"80050083",2019-03-15 00:00:00.000,52625.82
杭州东港嘉苑店,"80024632",2020-05-27 00:00:00.000,52603.82
青岛金沙店,"80031046",2019-06-07 00:00:00.000,52600.94
徐州金龙湖店,"80046555",2023-07-03 00:00:00.000,52566.74
六安叶集店,"80020343",2023-04-24 00:00:00.000,52545.34
孝感城站路店,"80070606",2019-03-31 00:00:00.000,52532.18
南通新华店,"80044084",2017-01-01 00:00:00.000,52526.55
上海银苑店,"80011026",2023-09-28 00:00:00.000,52519.28
淮安北京北路店,"80056060",2020-10-14 00:00:00.000,52488.21
杭州环丁路店,"80024679",2021-03-31 00:00:00.000,52472.72
郑州宏康路店,"80034523",2020-07-16 00:00:00.000,52465.45
青岛方城路店,"80031091",2023-06-27 00:00:00.000,52464.84
重庆大足国星店,"80016371",2022-12-20 00:00:00.000,52461.37
武汉金色城市店,"80018306",2021-03-28 00:00:00.000,52457.76
六安凤凰梧桐苑店,"80020339",2023-04-28 00:00:00.000,52451.48
西安袁雒小区店,"80032230",2023-08-28 00:00:00.000,52426.05
合肥淮河店,"80020024",2017-01-01 00:00:00.000,52424.88
上海鑫都路店,"80011043",2024-03-20 00:00:00.000,52421.66
宁波双东坊店,"80068601",2018-06-30 00:00:00.000,52408.61
威海西北山店,"80072710",2018-08-29 00:00:00.000,52407.45
武汉后湖店,"80018104",2017-01-01 00:00:00.000,52395.28
淮安盱眙商贸店,"80056096",2022-06-24 00:00:00.000,52385.32
南通中远店,"80044256",2021-04-16 00:00:00.000,52384.37
宿迁沭阳临安小区店,"80054220",2020-04-29 00:00:00.000,52358.75
徐州锦绣店,"80046059",2017-01-01 00:00:00.000,52352.74
东莞恒大雅苑店,"80050309",2018-08-05 00:00:00.000,52345.23
深圳石厦北三街店,"80050107",2020-08-20 00:00:00.000,52306.46
沈阳营盘西店,"80064406",2021-10-26 00:00:00.000,52258.05
南通西亭店,"80044116",2017-04-23 00:00:00.000,52251.09
宁波蓝天路店,"80068032",2022-12-24 00:00:00.000,52247.76
南昌富源店,"80052158",2022-09-06 00:00:00.000,52247.61
咸宁交通店,"80070005",2018-12-31 00:00:00.000,52245.28
天津川府店,"80036264",2024-07-04 00:00:00.000,52224.18
荆州监利茶庵店,"80070908",2022-05-01 00:00:00.000,52213.23
济南环山店,"80022056",2017-01-01 00:00:00.000,52211.41
武汉远洋店,"80018393",2023-01-18 00:00:00.000,52201.22
常州迪诺水镇店,"80081240",2024-05-31 00:00:00.000,52175.51
宁波北观海卫店,"80068646",2024-04-24 00:00:00.000,52164.82
宁波鄞州世纪东方店,"80068058",2024-06-27 00:00:00.000,52151.38
金华和平南路店,"80068251",2021-07-01 00:00:00.000,52142.02
重庆动物园店,"80016433",2024-05-23 00:00:00.000,52105.38
盐城建军中路金鹰国际店,"80081135",2023-11-27 00:00:00.000,52089.32
芜湖儒林西苑店,"80042138",2021-07-28 00:00:00.000,52082.56
北京晓月苑店,"80037515",2021-06-29 00:00:00.000,52039.4
武汉东原启城店,"80018414",2023-04-05 00:00:00.000,52036.86
都江堰君悦名筑店,"80014355",2022-11-01 00:00:00.000,52009.86
扬州邗江栖祥路店,"80045314",2022-09-07 00:00:00.000,52009.78
盐城新河店,"80044906",2024-07-25 00:00:00.000,52006.43
厦门沙坡尾店,"80066019",2021-12-30 00:00:00.000,51997.52
重庆半岛店,"80016186",2017-09-15 00:00:00.000,51991.49
马鞍山国际华城店,"80042067",2021-11-29 00:00:00.000,51970.99
巴中中天超市店,"80075904",2022-09-25 00:00:00.000,51966.37
合肥梧桐里店,"80020285",2023-05-23 00:00:00.000,51956.01
宣城佟公路店,"80056805",2020-06-11 00:00:00.000,51954.11
徐州桥西店,"80046063",2017-01-01 00:00:00.000,51904.1
徐州保利和府店,"80046566",2024-08-16 00:00:00.000,51893.13
深圳壹方天地店,"80050143",2021-12-22 00:00:00.000,51884.06
江阴南闸店,"80056607",2020-03-21 00:00:00.000,51879.65
珠海鸿运花园店,"80067104",2021-03-26 00:00:00.000,51873.89
福州琯尾店,"80074220",2021-07-07 00:00:00.000,51872.87
成都人民店,"80014193",2019-04-25 00:00:00.000,51847.98
萍乡滨湖店,"80059605",2019-05-18 00:00:00.000,51843.37
